,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,NA_Cumulative_Sales,Cumulative_NA_Sales,Cumulative_JP_Sales
29674,11630.0,The Dukes of Hazzard: Return of the General Lee,XB,2004.0,Racing,Ubisoft,0.06,0.02,0.0,0.0,0.08,00s,,362.56999999999954,1.7800000000000007
29679,11695.0,Vietcong: Purple Haze,XB,2004.0,Shooter,Gathering of Developers,0.06,0.02,0.0,0.0,0.08,00s,,362.62999999999954,1.7800000000000007
29681,11712.0,Pinball Hall of Fame: The Gottlieb Collection,XB,2004.0,Misc,Crave Entertainment,0.06,0.02,0.0,0.0,0.08,00s,,362.68999999999954,1.7800000000000007
29682,11733.0,MTV Music Generator 3: This Is the Remix,XB,2004.0,Misc,Codemasters,0.06,0.02,0.0,0.0,0.08,00s,,362.74999999999955,1.7800000000000007
29688,11949.0,Second Sight,XB,2004.0,Adventure,Codemasters,0.05,0.02,0.0,0.0,0.07,00s,,362.79999999999956,1.7800000000000007
29689,11991.0,Samurai Warriors,XB,2004.0,Action,Tecmo Koei,0.05,0.02,0.0,0.0,0.07,00s,,362.84999999999957,1.7800000000000007
29690,12005.0,The Guy Game,XB,2004.0,Misc,Gathering of Developers,0.05,0.02,0.0,0.0,0.07,00s,,362.8999999999996,1.7800000000000007
29693,12052.0,Pitfall: The Lost Expedition,XB,2004.0,Platform,Activision,0.05,0.01,0.0,0.0,0.07,00s,,362.9499999999996,1.7800000000000007
29704,12227.0,Worms Forts: Under Siege,XB,2004.0,Strategy,Sega,0.05,0.01,0.0,0.0,0.07,00s,,362.9999999999996,1.7800000000000007
29705,12252.0,Wings of War,XB,2004.0,Simulation,Take-Two Interactive,0.05,0.01,0.0,0.0,0.06,00s,,363.0499999999996,1.7800000000000007
29715,12399.0,Monster Garage,XB,2004.0,Strategy,Activision Value,0.05,0.01,0.0,0.0,0.06,00s,,363.0999999999996,1.7800000000000007
29716,12492.0,Terminator 3: The Redemption,XB,2004.0,Shooter,Atari,0.05,0.01,0.0,0.0,0.06,00s,,363.14999999999964,1.7800000000000007
29717,12523.0,IHRA Professional Drag Racing 2005,XB,2004.0,Racing,Bethesda Softworks,0.04,0.01,0.0,0.0,0.06,00s,,363.18999999999966,1.7800000000000007
29721,12571.0,Exhibition Volume 5,XB,2004.0,Misc,Microsoft Game Studios,0.04,0.01,0.0,0.0,0.06,00s,,363.2299999999997,1.7800000000000007
29724,12626.0,Tron 2.0: Killer App,XB,2004.0,Action,Disney Interactive Studios,0.04,0.01,0.0,0.0,0.06,00s,,363.2699999999997,1.7800000000000007
29726,12689.0,Catwoman,XB,2004.0,Action,Electronic Arts,0.04,0.01,0.0,0.0,0.06,00s,,363.3099999999997,1.7800000000000007
29734,12874.0,Carve,XB,2004.0,Racing,Global Star,0.04,0.01,0.0,0.0,0.05,00s,,363.34999999999974,1.7800000000000007
29737,12895.0,UEFA Euro 2004: Portugal,XB,2004.0,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,00s,,363.38999999999976,1.7800000000000007
29738,12943.0,King Arthur,XB,2004.0,Action,Konami Digital Entertainment,0.04,0.01,0.0,0.0,0.05,00s,,363.4299999999998,1.7800000000000007
29741,12991.0,Fallout: Brotherhood of Steel,XB,2004.0,Role-Playing,Avalon Interactive,0.04,0.01,0.0,0.0,0.05,00s,,363.4699999999998,1.7800000000000007
29742,12997.0,Ultra Bust-A-Move,XB,2004.0,Puzzle,505 Games,0.04,0.01,0.0,0.0,0.05,00s,,363.5099999999998,1.7800000000000007
29746,13106.0,Alias,XB,2004.0,Action,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,00s,,363.54999999999984,1.7800000000000007
29753,13265.0,Fatal Frame II: Crimson Butterfly Director's Cut,XB,2004.0,Action,Microsoft Game Studios,0.04,0.01,0.0,0.0,0.05,00s,,363.58999999999986,1.7800000000000007
29754,13268.0,Colin McRae Rally 2005,XB,2004.0,Racing,Codemasters,0.04,0.01,0.0,0.0,0.05,00s,,363.6299999999999,1.7800000000000007
29756,13315.0,Robotech: Invasion,XB,2004.0,Shooter,Global Star,0.04,0.01,0.0,0.0,0.05,00s,,363.6699999999999,1.7800000000000007
29758,13382.0,Intellivision Lives!,XB,2004.0,Misc,Crave Entertainment,0.03,0.01,0.0,0.0,0.05,00s,,363.6999999999999,1.7800000000000007
29759,13415.0,Wrath Unleashed,XB,2004.0,Strategy,LucasArts,0.03,0.01,0.0,0.0,0.05,00s,,363.72999999999985,1.7800000000000007
29760,13448.0,Trigger Man,XB,2004.0,Shooter,Crave Entertainment,0.03,0.01,0.0,0.0,0.05,00s,,363.7599999999998,1.7800000000000007
29764,13508.0,TOCA Race Driver 2,XB,2004.0,Racing,Codemasters,0.03,0.01,0.0,0.0,0.04,00s,,363.7899999999998,1.7800000000000007
29768,13573.0,Strike Force Bowling,XB,2004.0,Sports,Crave Entertainment,0.03,0.01,0.0,0.0,0.04,00s,,363.81999999999977,1.7800000000000007
29770,13610.0,Scaler,XB,2004.0,Platform,Global Star,0.03,0.01,0.0,0.0,0.04,00s,,363.84999999999974,1.7800000000000007
29774,13691.0,Star Trek: Shattered Universe,XB,2004.0,Simulation,Global Star,0.03,0.01,0.0,0.0,0.04,00s,,363.8799999999997,1.7800000000000007
29777,13805.0,Pure Pinball,XB,2004.0,Misc,XS Games,0.03,0.01,0.0,0.0,0.04,00s,,363.9099999999997,1.7800000000000007
29787,14037.0,Obscure,XB,2004.0,Adventure,MC2 Entertainment,0.03,0.01,0.0,0.0,0.04,00s,,363.93999999999966,1.7800000000000007
29794,14305.0,GunGriffon: Allied Strike,XB,2004.0,Simulation,Microsoft Game Studios,0.02,0.01,0.0,0.0,0.03,00s,,363.95999999999964,1.7800000000000007
29796,14427.0,Galleon: Islands of Mystery,XB,2004.0,Action,SCi,0.02,0.01,0.0,0.0,0.03,00s,,363.9799999999996,1.7800000000000007
29803,14606.0,Future Tactics: The Uprising,XB,2004.0,Strategy,JoWood Productions,0.02,0.01,0.0,0.0,0.03,00s,,363.9999999999996,1.7800000000000007
29804,14641.0,Syberia II,XB,2004.0,Adventure,Ubisoft,0.02,0.01,0.0,0.0,0.03,00s,,364.0199999999996,1.7800000000000007
29811,14926.0,Room Zoom: Race for Impact,XB,2004.0,Racing,Jaleco,0.02,0.01,0.0,0.0,0.02,00s,,364.03999999999957,1.7800000000000007
29813,14957.0,Steel Battalion: Line of Contact,XB,2004.0,Simulation,Capcom,0.02,0.01,0.0,0.0,0.02,00s,,364.05999999999955,1.7800000000000007
29814,14966.0,Carmen Sandiego: The Secret of the Stolen Drums,XB,2004.0,Action,BAM! Entertainment,0.02,0.01,0.0,0.0,0.02,00s,,364.07999999999953,1.7800000000000007
29818,15121.0,Pro Fishing Challenge,XB,2004.0,Sports,Atlus,0.02,0.0,0.0,0.0,0.02,00s,,364.0999999999995,1.7800000000000007
29820,15199.0,Knight's Apprentice: Memorick's Adventures,XB,2004.0,Action,Microids,0.02,0.0,0.0,0.0,0.02,00s,,364.1199999999995,1.7800000000000007
29827,15288.0,Guess the Logos,XB,2004.0,Puzzle,Sega,0.02,0.0,0.0,0.0,0.02,00s,,364.1399999999995,1.7800000000000007
29828,15357.0,Headhunter: Redemption,XB,2004.0,Action,Sega,0.02,0.0,0.0,0.0,0.02,00s,,364.15999999999946,1.7800000000000007
29830,15459.0,Digimon Rumble Arena 2,XB,2004.0,Fighting,Atari,0.01,0.0,0.0,0.0,0.02,00s,,364.16999999999945,1.7800000000000007
29838,15829.0,Exhibition Volume 6,XB,2004.0,Misc,Microsoft Game Studios,0.01,0.0,0.0,0.0,0.02,00s,,364.17999999999944,1.7800000000000007
29848,16162.0,Malice,XB,2004.0,Platform,Evolved Games,0.01,0.0,0.0,0.0,0.01,00s,,364.18999999999943,1.7800000000000007
29853,16365.0,Powerdrome,XB,2004.0,Racing,Evolved Games,0.01,0.0,0.0,0.0,0.01,00s,,364.1999999999994,1.7800000000000007
29887,875.0,Grand Theft Auto: San Andreas,XB,2005.0,Action,Take-Two Interactive,1.26,0.61,0.0,0.09,1.95,00s,,365.4599999999994,1.7800000000000007
29889,926.0,Madden NFL 06,XB,2005.0,Sports,Electronic Arts,1.75,0.03,0.0,0.08,1.86,00s,,367.2099999999994,1.7800000000000007
29895,1090.0,Star Wars: Battlefront II,XB,2005.0,Shooter,Activision,1.22,0.39,0.0,0.06,1.67,00s,,368.42999999999944,1.7800000000000007
29913,1461.0,Doom 3,XB,2005.0,Shooter,Activision,0.85,0.43,0.0,0.06,1.34,00s,,369.27999999999946,1.7800000000000007
29923,1611.0,Star Wars Episode III: Revenge of the Sith,XB,2005.0,Action,Activision,0.82,0.38,0.0,0.04,1.24,00s,,370.09999999999945,1.7800000000000007
29927,1760.0,LEGO Star Wars: The Video Game,XB,2005.0,Action,Eidos Interactive,0.83,0.28,0.0,0.05,1.16,00s,,370.92999999999944,1.7800000000000007
29934,1828.0,Call Of Duty 2: Big Red One,XB,2005.0,Shooter,Activision,0.66,0.4,0.0,0.05,1.12,00s,,371.58999999999946,1.7800000000000007
29935,1840.0,Tom Clancy's Splinter Cell: Chaos Theory,XB,2005.0,Action,Ubisoft,0.68,0.38,0.0,0.05,1.11,00s,,372.26999999999947,1.7800000000000007
29943,1984.0,Forza Motorsport,XB,2005.0,Racing,Microsoft Game Studios,0.52,0.51,0.0,0.02,1.05,00s,,372.78999999999945,1.7800000000000007
29944,2007.0,Need for Speed: Most Wanted,XB,2005.0,Racing,Electronic Arts,0.53,0.46,0.0,0.05,1.04,00s,,373.3199999999994,1.7800000000000007
29952,2132.0,NCAA Football 06,XB,2005.0,Sports,Electronic Arts,0.73,0.21,0.0,0.03,0.97,00s,,374.04999999999944,1.7800000000000007
29956,2210.0,MVP Baseball 2005,XB,2005.0,Sports,Electronic Arts,0.7,0.2,0.0,0.03,0.94,00s,,374.74999999999943,1.7800000000000007
29981,2780.0,Midnight Club 3: DUB Edition,XB,2005.0,Racing,Take-Two Interactive,0.61,0.1,0.0,0.03,0.74,00s,,375.35999999999945,1.7800000000000007
29986,2874.0,Conker: Live And Reloaded,XB,2005.0,Adventure,Microsoft Game Studios,0.49,0.2,0.0,0.02,0.71,00s,,375.84999999999945,1.7800000000000007
29987,2898.0,Doom 3: Resurrection of Evil,XB,2005.0,Shooter,Activision,0.53,0.15,0.0,0.03,0.71,00s,,376.3799999999994,1.7800000000000007
29989,2919.0,Jade Empire,XB,2005.0,Role-Playing,Microsoft Game Studios,0.48,0.19,0.0,0.03,0.7,00s,,376.85999999999945,1.7800000000000007
29992,2951.0,Halo 2 Multiplayer Map Pack,XB,2005.0,Shooter,Microsoft Game Studios,0.54,0.13,0.0,0.02,0.69,00s,,377.39999999999947,1.7800000000000007
29995,2991.0,Mercenaries: Playground of Destruction,XB,2005.0,Action,LucasArts,0.54,0.11,0.0,0.03,0.68,00s,,377.9399999999995,1.7800000000000007
29996,2998.0,FIFA Soccer 06,XB,2005.0,Sports,Electronic Arts,0.29,0.38,0.0,0.01,0.68,00s,,378.2299999999995,1.7800000000000007
29997,3024.0,Star Wars: Republic Commando,XB,2005.0,Shooter,Activision,0.48,0.17,0.0,0.02,0.67,00s,,378.7099999999995,1.7800000000000007
30000,3089.0,Brothers In Arms: Road to Hill 30,XB,2005.0,Shooter,Ubisoft,0.49,0.14,0.0,0.02,0.66,00s,,379.19999999999953,1.7800000000000007
30006,3155.0,NBA Live 06,XB,2005.0,Sports,Electronic Arts,0.57,0.04,0.0,0.03,0.64,00s,,379.7699999999995,1.7800000000000007
30010,3241.0,Tony Hawk's American Wasteland,XB,2005.0,Sports,Activision,0.4,0.2,0.0,0.03,0.62,00s,,380.1699999999995,1.7800000000000007
30012,3310.0,Half-Life 2,XB,2005.0,Shooter,Electronic Arts,0.37,0.21,0.0,0.03,0.61,00s,,380.5399999999995,1.7800000000000007
30016,3342.0,Fight Night Round 2,XB,2005.0,Fighting,Electronic Arts,0.42,0.16,0.0,0.02,0.6,00s,,380.9599999999995,1.7800000000000007
30021,3474.0,Prince of Persia: The Two Thrones,XB,2005.0,Action,Ubisoft,0.33,0.22,0.0,0.03,0.58,00s,,381.2899999999995,1.7800000000000007
30024,3511.0,Far Cry Instincts,XB,2005.0,Shooter,Ubisoft,0.32,0.24,0.0,0.02,0.57,00s,,381.6099999999995,1.7800000000000007
30028,3583.0,Battlefield 2: Modern Combat,XB,2005.0,Shooter,Electronic Arts,0.39,0.15,0.0,0.02,0.56,00s,,381.9999999999995,1.7800000000000007
30032,3613.0,Major League Baseball 2K5,XB,2005.0,Sports,Take-Two Interactive,0.52,0.02,0.0,0.02,0.56,00s,,382.51999999999947,1.7800000000000007
30040,3785.0,Peter Jackson's King Kong: The Official Game of the Movie,XB,2005.0,Action,Ubisoft,0.34,0.17,0.0,0.02,0.53,00s,,382.85999999999945,1.7800000000000007
30041,3788.0,Burnout Revenge,XB,2005.0,Racing,Electronic Arts,0.32,0.19,0.0,0.01,0.53,00s,,383.17999999999944,1.7800000000000007
30042,3790.0,Medal of Honor: European Assault,XB,2005.0,Shooter,Electronic Arts,0.32,0.19,0.0,0.02,0.53,00s,,383.49999999999943,1.7800000000000007
30048,3861.0,Gun,XB,2005.0,Shooter,Activision,0.38,0.12,0.0,0.02,0.52,00s,,383.8799999999994,1.7800000000000007
30062,4138.0,Tiger Woods PGA Tour 06,XB,2005.0,Sports,Electronic Arts,0.35,0.11,0.0,0.02,0.48,00s,,384.22999999999945,1.7800000000000007
30070,4232.0,Destroy All Humans!,XB,2005.0,Shooter,THQ,0.34,0.11,0.0,0.02,0.46,00s,,384.5699999999994,1.7800000000000007
30079,4391.0,WWE WrestleMania 21,XB,2005.0,Fighting,THQ,0.34,0.1,0.0,0.02,0.45,00s,,384.9099999999994,1.7800000000000007
30082,4415.0,World Soccer Winning Eleven 9,XB,2005.0,Sports,Konami Digital Entertainment,0.06,0.33,0.02,0.03,0.44,00s,,384.9699999999994,1.8000000000000007
30084,4424.0,X-Men Legends II: Rise of Apocalypse,XB,2005.0,Role-Playing,Activision,0.3,0.12,0.0,0.02,0.44,00s,,385.2699999999994,1.8000000000000007
30086,4438.0,50 Cent: Bulletproof,XB,2005.0,Action,Vivendi Games,0.33,0.1,0.0,0.02,0.44,00s,,385.5999999999994,1.8000000000000007
30102,4695.0,Tom Clancy's Rainbow Six: Lockdown,XB,2005.0,Shooter,Ubisoft,0.26,0.13,0.0,0.02,0.41,00s,,385.8599999999994,1.8000000000000007
30112,4844.0,MX vs. ATV Unleashed,XB,2005.0,Racing,THQ,0.32,0.07,0.0,0.01,0.4,00s,,386.1799999999994,1.8000000000000007
30114,4882.0,Ultimate Spider-Man,XB,2005.0,Action,Activision,0.26,0.11,0.0,0.02,0.39,00s,,386.4399999999994,1.8000000000000007
30120,4964.0,Tom Clancy's Ghost Recon 2: Summit Strike,XB,2005.0,Shooter,Ubisoft,0.29,0.08,0.0,0.01,0.39,00s,,386.7299999999994,1.8000000000000007
30124,5070.0,Dance Dance Revolution Ultramix 3,XB,2005.0,Simulation,Konami Digital Entertainment,0.28,0.08,0.0,0.01,0.38,00s,,387.00999999999937,1.8000000000000007
30132,5205.0,NBA 2K6,XB,2005.0,Action,Take-Two Interactive,0.27,0.08,0.0,0.01,0.36,00s,,387.27999999999935,1.8000000000000007
30144,5438.0,Delta Force: Black Hawk Down,XB,2005.0,Shooter,NovaLogic,0.25,0.07,0.0,0.01,0.34,00s,,387.52999999999935,1.8000000000000007
30154,5602.0,NBA Street V3,XB,2005.0,Sports,Electronic Arts,0.28,0.03,0.0,0.01,0.32,00s,,387.8099999999993,1.8000000000000007
30162,5735.0,The Matrix: Path of Neo,XB,2005.0,Action,Atari,0.23,0.07,0.0,0.01,0.31,00s,,388.03999999999934,1.8000000000000007
30163,5736.0,Mortal Kombat: Shaolin Monks,XB,2005.0,Action,Midway Games,0.23,0.07,0.0,0.01,0.31,00s,,388.26999999999936,1.8000000000000007
30164,5749.0,Brothers In Arms: Earned in Blood,XB,2005.0,Shooter,Ubisoft,0.23,0.07,0.0,0.01,0.31,00s,,388.4999999999994,1.8000000000000007
30183,6011.0,Area 51,XB,2005.0,Shooter,Midway Games,0.22,0.06,0.0,0.01,0.29,00s,,388.7199999999994,1.8000000000000007
30186,6052.0,The Punisher,XB,2005.0,Action,THQ,0.22,0.06,0.0,0.01,0.29,00s,,388.93999999999943,1.8000000000000007
30189,6122.0,The Warriors,XB,2005.0,Action,Take-Two Interactive,0.21,0.06,0.0,0.01,0.28,00s,,389.1499999999994,1.8000000000000007
30191,6140.0,Marvel Nemesis: Rise of the Imperfects,XB,2005.0,Fighting,Electronic Arts,0.21,0.06,0.0,0.01,0.28,00s,,389.3599999999994,1.8000000000000007
30192,6225.0,Madagascar,XB,2005.0,Platform,Activision,0.21,0.06,0.0,0.01,0.28,00s,,389.56999999999937,1.8000000000000007
30193,6244.0,True Crime: New York City,XB,2005.0,Action,Activision,0.21,0.06,0.0,0.01,0.28,00s,,389.77999999999935,1.8000000000000007
30197,6337.0,NASCAR 06: Total Team Control,XB,2005.0,Racing,Electronic Arts,0.2,0.06,0.0,0.01,0.27,00s,,389.97999999999934,1.8000000000000007
30200,6357.0,Fantastic 4,XB,2005.0,Action,Activision,0.2,0.06,0.0,0.01,0.27,00s,,390.1799999999993,1.8000000000000007
30208,6565.0,Oddworld: Stranger's Wrath,XB,2005.0,Adventure,Electronic Arts,0.19,0.06,0.0,0.01,0.26,00s,,390.3699999999993,1.8000000000000007
30209,6576.0,"SpongeBob SquarePants: Lights, Camera, Pants!",XB,2005.0,Misc,THQ,0.19,0.06,0.0,0.01,0.26,00s,,390.5599999999993,1.8000000000000007
30212,6631.0,World Series of Poker,XB,2005.0,Misc,Activision,0.19,0.05,0.0,0.01,0.25,00s,,390.7499999999993,1.8000000000000007
30214,6678.0,NHL 06,XB,2005.0,Sports,Electronic Arts,0.19,0.05,0.0,0.01,0.25,00s,,390.9399999999993,1.8000000000000007
30216,6701.0,The Sims 2,XB,2005.0,Simulation,Electronic Arts,0.19,0.05,0.0,0.01,0.25,00s,,391.1299999999993,1.8000000000000007
30218,6731.0,America's Army: Rise of a Soldier,XB,2005.0,Shooter,Ubisoft,0.19,0.05,0.0,0.01,0.25,00s,,391.3199999999993,1.8000000000000007
30232,6853.0,Dragon Ball Z: Sagas,XB,2005.0,Fighting,Atari,0.18,0.05,0.0,0.01,0.24,00s,,391.4999999999993,1.8000000000000007
30237,6976.0,Harry Potter and the Goblet of Fire,XB,2005.0,Action,Electronic Arts,0.18,0.05,0.0,0.01,0.23,00s,,391.6799999999993,1.8000000000000007
30243,7018.0,The Incredible Hulk: Ultimate Destruction,XB,2005.0,Action,Vivendi Games,0.17,0.05,0.0,0.01,0.23,00s,,391.84999999999934,1.8000000000000007
30261,7364.0,NHL 2K6,XB,2005.0,Sports,Take-Two Interactive,0.16,0.05,0.0,0.01,0.21,00s,,392.00999999999937,1.8000000000000007
30265,7395.0,Darkwatch,XB,2005.0,Shooter,Ubisoft,0.16,0.05,0.0,0.01,0.21,00s,,392.1699999999994,1.8000000000000007
30269,7437.0,Batman Begins,XB,2005.0,Action,Electronic Arts,0.16,0.04,0.0,0.01,0.21,00s,,392.3299999999994,1.8000000000000007
30276,7525.0,NCAA March Madness 06,XB,2005.0,Sports,Electronic Arts,0.15,0.04,0.0,0.01,0.2,00s,,392.4799999999994,1.8000000000000007
30282,7615.0,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",XB,2005.0,Action,Disney Interactive Studios,0.15,0.04,0.0,0.01,0.2,00s,,392.62999999999937,1.8000000000000007
30285,7648.0,From Russia With Love,XB,2005.0,Action,Electronic Arts,0.15,0.04,0.0,0.01,0.2,00s,,392.77999999999935,1.8000000000000007
30302,8010.0,Close Combat: First to Fight,XB,2005.0,Shooter,Take-Two Interactive,0.14,0.04,0.0,0.01,0.18,00s,,392.91999999999933,1.8000000000000007
30304,8025.0,NARC,XB,2005.0,Shooter,Midway Games,0.14,0.04,0.0,0.01,0.18,00s,,393.0599999999993,1.8000000000000007
30306,8044.0,Gauntlet: Seven Sorrows,XB,2005.0,Role-Playing,Midway Games,0.14,0.04,0.0,0.01,0.18,00s,,393.1999999999993,1.8000000000000007
30310,8107.0,Shadow The Hedgehog,XB,2005.0,Platform,Sega,0.13,0.04,0.0,0.01,0.18,00s,,393.3299999999993,1.8000000000000007
30318,8171.0,Juiced,XB,2005.0,Racing,THQ,0.13,0.04,0.0,0.01,0.18,00s,,393.4599999999993,1.8000000000000007
30322,8200.0,Namco Museum: 50th Anniversary,XB,2005.0,Misc,Namco Bandai Games,0.13,0.04,0.0,0.01,0.18,00s,,393.5899999999993,1.8000000000000007
30341,8538.0,TimeSplitters: Future Perfect,XB,2005.0,Shooter,Electronic Arts,0.12,0.03,0.0,0.01,0.16,00s,,393.7099999999993,1.8000000000000007
30350,8685.0,Halo Triple Pack,XB,2005.0,Shooter,Microsoft Game Studios,0.12,0.03,0.0,0.01,0.16,00s,,393.8299999999993,1.8000000000000007
30357,8769.0,Kingdom Under Fire: Heroes,XB,2005.0,Strategy,Deep Silver,0.11,0.03,0.0,0.01,0.15,00s,,393.9399999999993,1.8000000000000007
30372,8920.0,Capcom Classics Collection,XB,2005.0,Misc,Capcom,0.11,0.03,0.0,0.01,0.15,00s,,394.04999999999933,1.8000000000000007
30375,8926.0,Pac-Man World 3,XB,2005.0,Platform,Namco Bandai Games,0.11,0.04,0.0,0.01,0.15,00s,,394.15999999999934,1.8000000000000007
30378,8959.0,Super Monkey Ball Deluxe,XB,2005.0,Misc,Sega,0.11,0.03,0.0,0.01,0.15,00s,,394.26999999999936,1.8000000000000007
30382,9005.0,L.A. Rush,XB,2005.0,Racing,Midway Games,0.11,0.03,0.0,0.01,0.14,00s,,394.37999999999937,1.8000000000000007
30385,9079.0,SSX On Tour,XB,2005.0,Sports,Electronic Arts,0.11,0.03,0.0,0.01,0.14,00s,,394.4899999999994,1.8000000000000007
30393,9190.0,Sid Meier's Pirates!,XB,2005.0,Strategy,Take-Two Interactive,0.11,0.03,0.0,0.01,0.14,00s,,394.5999999999994,1.8000000000000007
30394,9206.0,Disney's Chicken Little,XB,2005.0,Platform,Disney Interactive Studios,0.1,0.03,0.0,0.0,0.14,00s,,394.6999999999994,1.8000000000000007
30409,9466.0,Mega Man Anniversary Collection,XB,2005.0,Platform,Capcom,0.1,0.03,0.0,0.0,0.13,00s,,394.79999999999944,1.8000000000000007
30412,9498.0,Heroes of the Pacific,XB,2005.0,Simulation,Codemasters,0.1,0.03,0.0,0.0,0.13,00s,,394.89999999999947,1.8000000000000007
30416,9577.0,Spartan: Total Warrior,XB,2005.0,Action,Sega,0.1,0.03,0.0,0.0,0.13,00s,,394.9999999999995,1.8000000000000007
30417,9586.0,Advent Rising,XB,2005.0,Action,THQ,0.1,0.03,0.0,0.0,0.13,00s,,395.0999999999995,1.8000000000000007
30419,9636.0,Crash Tag Team Racing,XB,2005.0,Racing,Vivendi Games,0.09,0.03,0.0,0.0,0.13,00s,,395.1899999999995,1.8000000000000007
30432,9883.0,Psychonauts,XB,2005.0,Platform,THQ,0.09,0.03,0.0,0.0,0.12,00s,,395.27999999999946,1.8000000000000007
30435,9932.0,Castlevania: Curse of Darkness,XB,2005.0,Action,Konami Digital Entertainment,0.09,0.03,0.0,0.0,0.12,00s,,395.36999999999944,1.8000000000000007
30445,10071.0,Stubbs the Zombie in Rebel Without a Pulse,XB,2005.0,Action,THQ,0.08,0.02,0.0,0.0,0.11,00s,,395.4499999999994,1.8000000000000007
30446,10092.0,Spy vs Spy,XB,2005.0,Action,Global Star,0.08,0.02,0.0,0.0,0.11,00s,,395.5299999999994,1.8000000000000007
30454,10187.0,Project: Snowblind,XB,2005.0,Action,Eidos Interactive,0.08,0.02,0.0,0.0,0.11,00s,,395.6099999999994,1.8000000000000007
30459,10278.0,Charlie and the Chocolate Factory,XB,2005.0,Adventure,Global Star,0.08,0.02,0.0,0.0,0.11,00s,,395.6899999999994,1.8000000000000007
30469,10404.0,Dead to Rights II,XB,2005.0,Shooter,Electronic Arts,0.08,0.02,0.0,0.0,0.11,00s,,395.76999999999936,1.8000000000000007
30470,10413.0,Cabela's Dangerous Hunts 2,XB,2005.0,Sports,Activision,0.08,0.02,0.0,0.0,0.11,00s,,395.84999999999934,1.8000000000000007
30473,10444.0,Pariah,XB,2005.0,Action,Hip Interactive,0.08,0.02,0.0,0.0,0.1,00s,,395.9299999999993,1.8000000000000007
30474,10445.0,Cabela's Outdoor Adventures,XB,2005.0,Sports,Zoo Digital Publishing,0.08,0.02,0.0,0.0,0.1,00s,,396.0099999999993,1.8000000000000007
30481,10528.0,FIFA Street,XB,2005.0,Sports,Electronic Arts,0.08,0.02,0.0,0.0,0.1,00s,,396.0899999999993,1.8000000000000007
30482,10576.0,Conflict: Global Terror,XB,2005.0,Shooter,SCi,0.08,0.02,0.0,0.0,0.1,00s,,396.1699999999993,1.8000000000000007
30487,10668.0,Indigo Prophecy,XB,2005.0,Adventure,Atari,0.07,0.03,0.0,0.0,0.1,00s,,396.23999999999927,1.8000000000000007
30488,10679.0,College Hoops 2K6,XB,2005.0,Sports,Take-Two Interactive,0.07,0.02,0.0,0.0,0.1,00s,,396.30999999999926,1.8000000000000007
30489,10695.0,Predator: Concrete Jungle,XB,2005.0,Action,Vivendi Games,0.07,0.02,0.0,0.0,0.1,00s,,396.37999999999926,1.8000000000000007
30492,10821.0,Playboy: The Mansion,XB,2005.0,Simulation,Ubisoft,0.07,0.02,0.0,0.0,0.09,00s,,396.44999999999925,1.8000000000000007
30495,10851.0,Robots,XB,2005.0,Action,Vivendi Games,0.07,0.02,0.0,0.0,0.09,00s,,396.51999999999924,1.8000000000000007
30501,10898.0,Ford Mustang: The Legend Lives,XB,2005.0,Racing,Take-Two Interactive,0.07,0.02,0.0,0.0,0.09,00s,,396.58999999999924,1.8000000000000007
30503,10912.0,World Championship Poker 2: Featuring Howard Lederer,XB,2005.0,Misc,Crave Entertainment,0.07,0.02,0.0,0.0,0.09,00s,,396.65999999999923,1.8000000000000007
30505,10917.0,Ninja Gaiden Black,XB,2005.0,Action,Microsoft Game Studios,0.07,0.02,0.0,0.0,0.09,00s,,396.7299999999992,1.8000000000000007
30509,10971.0,Shrek SuperSlam,XB,2005.0,Action,Activision,0.07,0.02,0.0,0.0,0.09,00s,,396.7999999999992,1.8000000000000007
30517,11121.0,Sniper Elite,XB,2005.0,Shooter,Ubisoft,0.07,0.02,0.0,0.0,0.09,00s,,396.8699999999992,1.8000000000000007
30518,11136.0,The Suffering: Ties That Bind,XB,2005.0,Action,Midway Games,0.07,0.02,0.0,0.0,0.09,00s,,396.9399999999992,1.8000000000000007
30525,11202.0,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,XB,2005.0,Adventure,Disney Interactive Studios,0.06,0.02,0.0,0.0,0.09,00s,,396.9999999999992,1.8000000000000007
30526,11206.0,Royal Palace of White Sword and The City of Gentiles,XB,2005.0,Role-Playing,Take-Two Interactive,0.06,0.02,0.0,0.0,0.09,00s,,397.0599999999992,1.8000000000000007
30527,11218.0,The Incredibles: Rise of the Underminer,XB,2005.0,Action,THQ,0.06,0.02,0.0,0.0,0.09,00s,,397.1199999999992,1.8000000000000007
30544,11504.0,Midway Arcade Treasures 3,XB,2005.0,Misc,Midway Games,0.06,0.02,0.0,0.0,0.08,00s,,397.1799999999992,1.8000000000000007
30548,11571.0,Evil Dead: Regeneration,XB,2005.0,Action,THQ,0.06,0.02,0.0,0.0,0.08,00s,,397.2399999999992,1.8000000000000007
